,Turn,Speaker,Text,True,Pred
267,3,0,"I just can't pay that much, it isn't worth it. How about $775?",Counter Argumentation-Contesting,Self Assertion-Empowerment
268,3,1,If you can pick it up today and pay cash I would take $850.,Personal Choice-Empowerment,Self Assertion-Empowerment
269,4,0,"I just checked and I have $836 cash, if I am there today and pay cash would you take that?",Personal Choice-Empowerment,Self Assertion-Empowerment
270,4,1,"Yes, I suppose. Please make it over earlier rather than later.",Not-a-strategy,Self Assertion-Empowerment
271,0,1,Hey looking for a new bed,Not-a-strategy,Self Assertion-Empowerment
272,0,0,i am,Not-a-strategy,Self Assertion-Empowerment
273,1,1,Well this set would be perfect for you or your teenage daughter. Any questions,Not-a-strategy,Self Assertion-Empowerment
274,1,0,how old is it?,Information Inquiry-Contesting,Self Assertion-Empowerment
275,2,1,Not old at all practically new it was used as a display model,Not-a-strategy,Self Assertion-Empowerment
276,2,0,would u take $100?,Hesitance-Hesitance,Self Assertion-Empowerment
277,3,1,100 is a l,Not-a-strategy,Self Assertion-Empowerment
278,3,0,I can come up to 125 if you can provide delivery,Personal Choice-Empowerment,Self Assertion-Empowerment
279,4,1,Sorry i mistyped previously 125 is better and i can offer delivery at 130 I can also offer assembly at 140,Personal Choice-Empowerment,Self Assertion-Empowerment
280,4,0,I'd prefer to assemble myself,Self Assertion-Empowerment,Self Assertion-Empowerment
281,5,1,Well i can throw in a pottery barn sheet set at 140,Personal Choice-Empowerment,Self Assertion-Empowerment
282,5,0,"How about 130 with the sheets and i""ll pick it up?",Personal Choice-Empowerment,Self Assertion-Empowerment
283,6,1,That should be fine,Not-a-strategy,Self Assertion-Empowerment
284,6,0,its a deal then,Not-a-strategy,Self Assertion-Empowerment
285,0,1,"Hello, are you here about the listing?",Not-a-strategy,Self Assertion-Empowerment
286,0,0,"Hello, yes, I am.",Not-a-strategy,Self Assertion-Empowerment
287,1,1,"I'm sure you already saw in the ad, but the bars are $30, and are unused. Did you have any questions?",Not-a-strategy,Self Assertion-Empowerment
288,1,0,I do. Is the original boxes and paperwork with them? Is there a warranty with the parts that will be transferred to me if I purchase them?,Information Inquiry-Contesting,Self Assertion-Empowerment
289,2,1,"Everything that came in the box with them is there, I put it all back in after I realized I wouldn't be able to use them on my bike. Unfortunately the warranty for them is outdated by now, they're in new condition, but they've been sitting for a while.",Not-a-strategy,Self Assertion-Empowerment
290,2,0,"I am interested in them. However, since the warranty is outdated now, would you be willing to come down on the price?",Counter Argumentation-Contesting,Self Assertion-Empowerment
291,3,1,"I am willing to negotiate the price a little lower, that isn't a problem.",Not-a-strategy,Self Assertion-Empowerment
292,3,0,"If I agree to pick them up, would you be willing to do $22 considering there is no warranty and they have been sitting for awhile.",Counter Argumentation-Contesting,Self Assertion-Empowerment
293,4,1,"$22 is a little bit low for me, but I could definitely come down in price if you do pick them up. How about we meet halfway at $25?",Personal Choice-Empowerment,Self Assertion-Empowerment
294,4,0,"Well, it is a bit of a drive for me. I'm sure you want to get rid of these, could you do $23?",Personal Choice-Empowerment,Self Assertion-Empowerment
295,5,1,I suppose that would be about the price it'd cost to ship them out. You've got yourself a deal bud.,Not-a-strategy,Self Assertion-Empowerment
296,5,0,Thank you.,Not-a-strategy,Self Assertion-Empowerment
297,0,1,"Hey, you're interested n the bike?",Not-a-strategy,Self Assertion-Empowerment
298,0,0,Is it clean?,Source Derogation-Contesting,Self Assertion-Empowerment
299,1,1,"Yeah, I serviced it and cleaned it to be ready for you to use it",Not-a-strategy,Self Assertion-Empowerment
300,1,0,Would it fit in my Toyata Corolla or should I bring my Suv to pick it up?,Information Inquiry-Contesting,Self Assertion-Empowerment
301,2,1,"oh, yeah it's 29 inches, I'll drop it off at your house with my truck. Definitely would not fit inside Corolla sorry",Personal Choice-Empowerment,Self Assertion-Empowerment
302,2,0,"Ok, I am really was looking at $1819. What do you think?",Hesitance-Hesitance,Self Assertion-Empowerment
303,3,1,2200,Hesitance-Hesitance,Self Assertion-Empowerment
304,3,0,"Sounds fair,since you are dropping it off, so we got a deal!",Not-a-strategy,Self Assertion-Empowerment
305,4,1,"Oh, thank you for being so obliging, tomorrow evening?",Not-a-strategy,Self Assertion-Empowerment
306,4,0,Sounds good. thanks,Not-a-strategy,Self Assertion-Empowerment
307,0,1,"Hello there, interested?",Not-a-strategy,Self Assertion-Empowerment
308,0,0,I am but the price is a little too high,Hesitance-Hesitance,Self Assertion-Empowerment
309,1,1,$380 is very reasonable for the market value.,Counter Argumentation-Contesting,Self Assertion-Empowerment
310,1,0,Is the item new or used?,Information Inquiry-Contesting,Self Assertion-Empowerment
311,2,1,They are brand new in box still.,Not-a-strategy,Self Assertion-Empowerment
312,2,0,I'm really interested in paying 190,Hesitance-Hesitance,Self Assertion-Empowerment
313,3,1,"That is really far too low, these are top of the line binoculars. They are the most advanced out today.",Source Derogation-Contesting,Self Assertion-Empowerment
314,3,0,Are there any extras you could throw in if I paid the full price?,Personal Choice-Empowerment,Self Assertion-Empowerment
315,4,1,I could offer free shipping and a 5 year warranty.,Personal Choice-Empowerment,Self Assertion-Empowerment
316,4,0,That would help alot but I'm still debating how much I want to pay for it.  I would be willing to go 250,Hesitance-Hesitance,Self Assertion-Empowerment
317,5,1,I think the lowest I cou0dl do is 350.,Hesitance-Hesitance,Self Assertion-Empowerment
318,5,0,I would be willing to go for three hundred with the warranty and the free shipping,Personal Choice-Empowerment,Self Assertion-Empowerment
319,6,1,sorry typo there could do. Like I said 350 is really the lowest I can do without taking a big loss myself.,Self Assertion-Empowerment,Self Assertion-Empowerment
320,6,0,How about 325 with free shipping and the warranty,Hesitance-Hesitance,Self Assertion-Empowerment
321,7,1,"sorry 350 is my lowest , I am firm on that. TAKE IT OR LEAVE IT.",Self Assertion-Empowerment,Self Assertion-Empowerment
322,7,0,"I will pay 350 with the warranty, free shipping and insurance on the item.",Personal Choice-Empowerment,Self Assertion-Empowerment
323,8,1,Okay deal.,Not-a-strategy,Self Assertion-Empowerment
324,0,0,Hello do you still have the etagere?,Not-a-strategy,Self Assertion-Empowerment
325,0,1,I do. Are you interested in buying it?,Not-a-strategy,Self Assertion-Empowerment
326,1,0,Yes I'm interested but I have a couple questions. What condition is it in?,Information Inquiry-Contesting,Self Assertion-Empowerment
327,1,1,It is actually in great condition.,Not-a-strategy,Self Assertion-Empowerment
328,2,0,Okay but are there any signs of wear and tear? Scratches? stuff like that,Source Derogation-Contesting,Self Assertion-Empowerment
329,2,1,There is only one small scratch on the back of it near the bottom.,Not-a-strategy,Self Assertion-Empowerment
330,3,0,Okay since it's used can you negotiate the price a little?,Not-a-strategy,Self Assertion-Empowerment
331,3,1,I could negotiate a little bit. How much are you thinking?,Not-a-strategy,Self Assertion-Empowerment
332,4,0,Could you go to 30?,Hesitance-Hesitance,Self Assertion-Empowerment
333,4,1,How about 35?,Hesitance-Hesitance,Self Assertion-Empowerment
334,5,0,Okay 35 sounds fair to me :),Not-a-strategy,Self Assertion-Empowerment
335,0,0,Hi...nice credenza!,Not-a-strategy,Self Assertion-Empowerment
336,0,1,Thanks. You interested in buying it?,Not-a-strategy,Self Assertion-Empowerment
337,1,0,"Yes, but my budget's limited",Self Pity-Empowement,Self Assertion-Empowerment
338,1,1,Okay well make me an offer I'll see what I can do.,Not-a-strategy,Self Assertion-Empowerment
339,2,0,How much would you like for it?,Not-a-strategy,Self Assertion-Empowerment
340,2,1,I'm asking 30 for it :),Hesitance-Hesitance,Self Assertion-Empowerment
341,3,0,"I can come pick it up, but with gas, etc... it would be pushing the envelope to make it worth my while....I was looking to spend a max of $20....must be an heirloom this credenza, eh?",Counter Argumentation-Contesting,Self Assertion-Empowerment
342,3,1,Yes it's a pretty rare piece too. I can do 25 if that helps you but that's going to be my limit.,Counter Argumentation-Contesting,Self Assertion-Empowerment
343,4,0,"Definitely feel for you there on the family legacy item.  Listen, if you'll go $23.50, I'll come up myself, get it off your hands, and get you a beer...",Personal Choice-Empowerment,Self Assertion-Empowerment
344,4,1,Okay and you move it by yourself too then we have a deal at 23,Personal Choice-Empowerment,Self Assertion-Empowerment
345,0,1,"Hi, are you interested in the phone?",Not-a-strategy,Self Assertion-Empowerment
346,0,0,hi i can pay you 120,Hesitance-Hesitance,Self Assertion-Empowerment
347,1,1,"That is too low for an unlocked phone in great condition.  I can lower the price to $300, but that is the best I can do.  I need the money from this phone to buy some other things.",Self Pity-Empowement,Self Assertion-Empowerment
348,1,0,I see it is has some condition issues  and it is used  not to mention on the smaller side as far as memory goes,Counter Argumentation-Contesting,Self Assertion-Empowerment
349,2,1,The issue is cosmetic.  I can bring the price down to $275 if that bothers so.  I can also throw in a free headset.  Deal?,Personal Choice-Empowerment,Self Assertion-Empowerment
350,2,0,i can do 150 thats pretty much the best i can do  275 is still to much,Self Pity-Empowement,Self Assertion-Empowerment
351,3,1,I cannot sell it that low.  Do you have anything else you can give me plus the money to see if we can make a deal?,Personal Choice-Empowerment,Self Assertion-Empowerment
352,3,0,i can send you an older fitbit  and bring the cash offer up to 175  that is my best and final,Personal Choice-Empowerment,Self Assertion-Empowerment
353,4,1,If you can pay $200.  I will take the cash and fitbit.  I will still give you the headset for free.  Deal?,Source Derogation-Contesting,Self Assertion-Empowerment
354,4,0,I can do 190 and the fitbit you include the headset  and we have a deal,Personal Choice-Empowerment,Self Assertion-Empowerment
355,0,0,"Hello, is there an apartment available?",Not-a-strategy,Self Assertion-Empowerment
356,0,1,"Yes, there are several!",Not-a-strategy,Self Assertion-Empowerment
357,1,0,Are pets allowed?,Information Inquiry-Contesting,Self Assertion-Empowerment
358,1,1,Yes they are,Not-a-strategy,Self Assertion-Empowerment
359,2,0,Are there any utilities included?,Information Inquiry-Contesting,Self Assertion-Empowerment
360,2,1,Gas and water/sewer are included,Not-a-strategy,Self Assertion-Empowerment
361,3,0,Great! How many bathrooms does a 2 bedroom have?,Information Inquiry-Contesting,Self Assertion-Empowerment
362,3,1,"One bathroom, and one in the pool area",Not-a-strategy,Self Assertion-Empowerment
363,4,0,The complex across the street has 2 bedroom 2 bath for 1200. Is the price negotiable?,Counter Argumentation-Contesting,Self Assertion-Empowerment
364,4,1,"Yes, a little",Not-a-strategy,Self Assertion-Empowerment
365,5,0,I'd be willing to pay 1300 for the amenities,Hesitance-Hesitance,Self Assertion-Empowerment
366,5,1,Sounds good. It's a deal!,Not-a-strategy,Self Assertion-Empowerment
367,6,0,great!,Not-a-strategy,Self Assertion-Empowerment
368,0,1,"Hello, are you interested in the apartment I have available to rent?",Not-a-strategy,Self Assertion-Empowerment
369,0,0,Yes I am. How big is the bedroom?,Information Inquiry-Contesting,Self Assertion-Empowerment
370,1,1,It is about 20x20.,Not-a-strategy,Self Assertion-Empowerment
371,1,0,Thanks. Are pets allowed?,Information Inquiry-Contesting,Self Assertion-Empowerment
372,2,1,"Absolutely, there is even a small dog park on the property.",Not-a-strategy,Self Assertion-Empowerment
373,2,0,Sounds great. IS the washer and dryer included?,Information Inquiry-Contesting,Self Assertion-Empowerment
374,3,1,"Yes, the washer and dryer are in the unit and included in the price.+",Not-a-strategy,Self Assertion-Empowerment
375,3,0,Great. Would you accept $1125?,Personal Choice-Empowerment,Self Assertion-Empowerment
376,4,1,That is a bit too low. I have it listed for $2250.  I could take $2000,Hesitance-Hesitance,Self Assertion-Empowerment
377,4,0,I understand. $2000 is a bit much. Could you do $1800?,Hesitance-Hesitance,Self Assertion-Empowerment
378,5,1,I can make that work. Come in tomorrow and we can work out a move in date.,Not-a-strategy,Self Assertion-Empowerment
379,5,0,Will do!,Not-a-strategy,Self Assertion-Empowerment
380,0,1,Hello,Not-a-strategy,Self Assertion-Empowerment
381,0,0,"Hi, I'm interested in the rose wood credenza.",Not-a-strategy,Self Assertion-Empowerment
382,1,1,great I'm interested in selling. It is in beautiful condition,Not-a-strategy,Self Assertion-Empowerment
