,Turn,Text,True,Pred,Don_true,Don_pred
346,0,"15,500",4,4,1,0.45003947615623474
347,0,Okay deal,0,0,1,0.809985876083374
348,0,"HI, what color is the phone?",5,5,1,0.270202100276947
349,0,white,0,0,1,0.3252665400505066
350,0,Any scratches or scuffs?,1,1,1,0.33746570348739624
351,0,a few dings around the edges from cases but the screen only has minor wear. A screen cover was generally on it,0,0,1,0.3401986062526703
352,0,Are you including the case with the phone?,6,5,1,0.3407922685146332
353,0,I have 3 cases I'll throw in.,0,0,1,0.5799643993377686
354,0,Awesome. How much are you asking for it?,0,5,1,0.8286495208740234
355,0,$90.00,0,0,1,0.8608642220497131
356,0,that's not bad. How would I get the phone?,5,0,1,0.466858446598053
357,0,I can meet locally at the AT&T store or gas station locally,0,0,1,0.3697941303253174
358,0,Would you be willing to ship it? I'm out of state for a few weeks but i would like the phone.,6,4,1,0.3474922180175781
359,0,I can arrange that too and take payment through paypal. Sound like a deal?,0,6,1,0.3438677489757538
360,0,deal,0,0,1,0.3468058407306671
361,0,hey what's up,0,0,0,0.26894277334213257
362,0,"Hi, I am interested in this item...how old is it?",5,5,0,0.42378655076026917
363,0,its pretty old but in good condition,0,0,0,0.3598058819770813
364,0,Great. Tires and paint in good condition? No rust?,5,5,0,0.5023978352546692
365,0,"yeah, grandpa really loves his bike :S",0,0,0,0.37810590863227844
366,0,Hahah..I bet. Okay..I would like to offer $65 and I could meet you and pick-up??,6,6,0,0.39200422167778015
367,0,I have to say that $90 is the best offer I can take,3,3,0,0.5104458928108215
368,0,"Geesh. It's a really nice bike, but I only have $75 cash. Are you sure you can't do a better deal?",7,7,0,0.5520945191383362
369,0,"Grandpa is going to hate me, $75 it is",0,3,0,0.4341579079627991
370,0,Great...thank you so much and tell grandpa thanks.,0,0,0,0.7924269437789917
371,0,Hello,0,0,1,0.6909406781196594
372,0,HI What service are you needing for your phone?,0,0,1,0.8183696269989014
373,0,I need what you are selling. It is a service right and not a tangible object?,0,0,1,0.8155365586280823
374,0,Right we can unlock or flash your phone so that you can use your phone on another network as most carriers lock their phones so you are stuck with them.,0,0,1,0.4697583317756653
375,0,That sounds pretty good. Are you willing to negotiate on the price a bit?,4,4,1,0.3898102045059204
376,0,Well what cell phone carrier are you with now,0,0,1,0.3642282485961914
377,0,I am with Cricket,0,0,1,0.38604485988616943
378,0,"well we actually have a special for their phones right now, we flash your phone so you can use it with metropcs and include your first month of service, a $30 value all for $50",0,0,1,0.3517954647541046
379,0,"Okay, so how much do you want?",0,0,1,0.7611281275749207
380,0,It would be $50 everything included that is normally a $80 package,0,6,1,0.46437421441078186
381,0,"Okay, that works for me.",0,0,1,0.7690377235412598
382,0,Are you still interested in my 2015 Prius?,0,0,1,0.26895126700401306
383,0,"YEs, I am, waht color is the interior?",5,5,1,0.32520580291748047
384,0,It's a mid-gray shade.,0,0,1,0.33743536472320557
385,0,Cloth interior?,5,5,1,0.3404104709625244
386,0,"Yes, cloth interior. No stains or tears.",0,0,1,0.3408430516719818
387,0,"Any dings, dents or scratches on the outside?",1,1,1,0.42974844574928284
388,0,Not that I've noticed. I've been a very careful driver.,0,0,1,0.3611903488636017
389,0,"Sure, I know sometimes people ding your doors when they park too close and that's no fault of your own. So I was just wondering if there were any dings.",1,1,1,0.4347418248653412
390,0,"You're right! Shopping carts are like that too! But no, no dings or dents.",0,0,1,0.3623432219028473
391,0,"Great. I gotta tell you I really like the car, I but I only have $6,440. Any chance I could get it for that?",7,7,1,0.34578773379325867
392,0,"I'm willing to negotiate, but that's a bit too low. Honestly, it's a steal at $9200",4,4,1,0.3420751094818115
393,0,"It is, I just don't have that much. Can you come down any?",7,7,1,0.34259748458862305
394,0,"I can come down to $8000, but that'd be as low as I could go, reasonably, and that's about half what the KBB value is.",3,4,1,0.3413602113723755
395,0,Could you do $7500?,4,4,1,0.4298751652240753
396,0,Is there any way that you could come up just a little bit more? Maybe $7850?,4,4,1,0.3878419101238251
397,0,"Hello, I see you are interested in my Washing Machine.",0,0,0,0.2788660228252411
398,0,"Wow, this looks like a great washing machine!",0,0,0,0.776273250579834
399,0,Thank you. It is heavy duty with a king size capacity. I am asking $100 for it.,0,0,0,0.44445282220840454
400,0,"Thats not too bad, but thats a little steep. Isn't it used?",1,0,0,0.442386269569397
401,0,"It might be used, but it is in perfect working order. Not even a scratch or ding on it.",0,0,0,0.6400095820426941
402,0,"Wow, that sounds great. I would love to go 65 for that.",4,4,0,0.6889978647232056
403,0,That seems a little low. I was selling it at an awesome bargain price as it was. I could do $85 but nothing less. I'm sorry.,3,4,0,0.6993966698646545
404,0,How about 70 If I come pick it up and pay cash.,6,6,0,0.5058649182319641
405,0,"I'm going against my own judgement, but I think i'll call it a deal. Especially if your picking it up.",0,6,0,0.6586824059486389
406,0,Great! I would love to pick it up!,0,0,0,0.8394386768341064
407,0,"Hi, are you interested in the home?",0,0,0,0.7142061591148376
408,0,Hi there. Yes I am absolutely interested but I need some details please. Is the location nearby all facilities?,5,5,0,0.43318596482276917
409,0,"Yes, it is near lots of local businesses, grocery, store, mall, restaurants ect.",0,0,0,0.4356791377067566
410,0,that's good and is it fully furnished home?,5,5,0,0.3630678951740265
411,0,"we have a furniture package, but the home is not.",0,0,0,0.5923959016799927
412,0,okay good to know that. Do you need deposit of any kind?,5,6,0,0.4000260829925537
413,0,1 month plus 1 month refundable security. So 2 months up front.,0,0,0,0.4129733145236969
414,0,okay cool works for me but the price is a bit high for me. Can we lower that down a bit?,7,4,0,0.3578336834907532
415,0,"possibly, what were you thinking?",0,0,0,0.34476572275161743
416,0,$4320?,4,4,0,0.34559956192970276
417,0,could you make it 4400?,4,4,0,0.34581831097602844
418,0,okay works for me then!,0,0,0,0.7918806076049805
419,0,accept and we will have a deal.,0,0,0,0.8452761769294739
420,0,Hi were you interested in the trailblazer?,0,0,0,0.5319563746452332
421,0,"Hi. I am still reading the ad. Yes, I am.",0,0,0,0.6551623344421387
422,0,"Nice, let me know if you have any questions. I'll do my best to answer them.",0,0,0,0.7333494424819946
423,0,Are you the only owner?,5,5,0,0.8177628517150879
424,0,Yes I am the only owner of the vehicle.,0,0,0,0.7598027586936951
425,0,When was the last time you had the breaks and break pads serviced?,5,5,0,0.8529872298240662
426,0,The breaks are reliable. I think about 4 months ago I had the pads changed. It needs a tune up in general but the brakes aren't a concern.,0,0,0,0.6423031091690063
427,0,Has it ever been in any accident?  No matter how minor?,1,1,0,0.41175711154937744
428,0,"Nope, completely clean slate accident wise.",0,0,0,0.3774987459182739
429,0,How many miles to the gallon?,5,5,0,0.7982950210571289
430,0,It's a bigger vehicle. You're looking at around 20. More if it was tuned up a bit.,0,0,0,0.6295442581176758
431,0,How many cylinders?,5,5,0,0.8356913328170776
432,0,it's a 6 cylinder. I can lean on the price a little bit just let me know what you're looking to spend.,0,0,0,0.6383162140846252
433,0,Is it automatic transmission?,5,5,0,0.8334811925888062
434,0,"Yeah, it's automatic",0,0,0,0.8274211287498474
435,0,Has it had regular radiator and transmission flushes?,5,5,0,0.8063657283782959
436,0,Does this car have automatic windshield wipers like every car ever invented?,0,5,0,0.2689491808414459
437,0,I would assume so. It's a 2013 Mercedes.,0,0,0,0.32497283816337585
438,0,You assume so? isn't it yours? Is the title in your name?,1,5,0,0.33979517221450806
439,0,Yes I have a clear title and a clear VIN.,0,0,0,0.34070247411727905
440,0,"Alright. I live about 200 miles away, if I were to buy it would you deliver to me?",6,6,0,0.34114736318588257
441,0,And if it doesn't I could throw some in for you ;),0,6,0,0.34099769592285156
442,0,"The price is pretty high, very high, can you throw out a more reasonable number?",4,4,0,0.3409726321697235
443,0,Make me an offer.,0,4,0,0.3412081003189087
444,0,"My brother works for mercedes, so I might get one through him",4,2,0,0.3410113453865051
445,0,"OK, then go through him.",0,0,0,0.7894574999809265
446,0,ok..,0,0,0,0.6075586676597595
447,0,Hi. How are you ?,0,0,0,0.7174604535102844
448,0,Good u,0,0,0,0.838202953338623
449,0,good. have you read through the listing yet?,0,0,0,0.842444658279419
450,0,Yes very interested,0,0,0,0.8520938158035278
451,0,"as it says in the listing, there are some small ccosmetic issues, but the headphones are in excellent working condition. are you ok with that?",0,0,0,0.46329325437545776
452,0,Does really work or it just sales pitch,1,0,0,0.3691219687461853
453,0,"It really works. Guaranteed. If you buy and see it doesn't work, you can return it.",0,0,0,0.34767860174179077
454,0,Do you accept trades,0,4,0,0.7785394191741943
455,0,depends. what would you trade for?,0,0,0,0.8192647099494934
456,0,Firearm,0,0,0,0.8460169434547424
457,0,what type? good condition?,5,5,0,0.8387726545333862
458,0,Hk416 excellent condition,0,0,0,0.8045327663421631
459,0,ammo included?,5,5,0,0.45283544063568115
460,0,No,0,0,0,0.7948305010795593
461,0,ill accept the trade,0,4,0,0.45043259859085083
462,0,Sounds good,0,0,0,0.7579383254051208
463,0,Hello,0,0,1,0.2689415514469147
464,0,"Hi this desk is in pretty good condition, but it's huge",0,0,1,0.5573835372924805
465,0,So I need a lot of big guys then?,0,5,1,0.626911997795105
466,0,"Yeah, you'll definitely need 3 strong guys.  Only 75 bucks though.  Maybe some friends could help you if you're interested",0,0,1,0.4087907075881958
467,0,Will a 6 foot box truck do?,5,5,1,0.40052321553230286
468,0,Yeah that'll do.,0,0,1,0.3544635772705078
469,0,You willing to negotiate since I will have to pay a couple friends?,4,6,1,0.7947030663490295
470,0,It's already a pretty low price.  I can give it to you for 65.,4,4,1,0.44947946071624756
471,0,Can you do $60?,4,4,1,0.4103310704231262
472,0,How about 63 and i'll help you put it in the truck?,6,6,1,0.5919275879859924
473,0,Ok sounds good.,0,0,1,0.8307403326034546
474,0,Awesome. It's a deal.,0,0,1,0.8617364764213562
475,0,How many hours have you used this for?,5,1,0,0.6842395067214966
476,0,Probably 24.  It's just too big for my small wrist so that's why I'm selling it.,0,0,0,0.4449611008167267
477,0,can you ship it to me,5,6,0,0.36473509669303894
478,0,I can ship it to you if you pay what I'm asking for it.  $150,6,6,0,0.34635576605796814
479,0,it sells list price for 150. I could just get it on amazon with free shipping for that price brand new,1,6,0,0.3422066271305084
480,0,Well???,0,0,0,0.3412359952926636
481,0,"well if you aren't willing to sell it less than list price for a used watch, then I don't think we can come to an agreement",1,2,0,0.34101730585098267
482,0,"I wouldn't call 24 hours used, but if you want to forego the agreement that's okay.",4,2,0,0.34096822142601013
483,0,I mean you need to get rid of the watch as it's currently useless to you. I'm willing to give you 130,4,4,0,0.3409571945667267
484,0,I have to pay for shipping which I would naturally insure it for it's value so I'm firm on $150,3,2,0,0.3409561812877655
485,0,You will never be able to sell it at the same price of a brand new watch. $138 is my final offer,3,3,0,0.3409922420978546
486,0,"I'll accept $143, again I have to pay for shipping.",4,6,0,0.3625534772872925
487,0,I can't go above 138. I think an 8% depreciation is fair for a used and open product,3,2,0,0.3458244800567627
488,0,Hello,0,0,0,0.31886938214302063
489,0,hi,0,0,0,0.3917163908481598
490,0,Are you interested in the bike?,0,0,0,0.4092042148113251
491,0,"Yes very, How old is it?",5,5,0,0.35651934146881104
492,0,Its 2 years old but it's a rare classic edition with only a limited number of them ever made. My asking price for it is 800.,0,0,0,0.40072306990623474
493,0,I was hoping to get it closer to 360...,4,4,0,0.41138342022895813
494,0,Wow that's pretty low for a limited edition. I think it might be fare to meet you half way. The lowest I can absolutely go is 600 final offer,3,3,0,0.6618556976318359
495,0,"I really don't think I can afford that, my best  and most I can afford would be 500.",3,7,0,0.44152697920799255
496,0,Sorry I just cant let it go for that low. Sorry we couldn't reach a deal.,3,3,0,0.36396855115890503
497,0,"me too , good luck.",0,0,0,0.37136217951774597
498,0,hi,0,0,1,0.6929018497467041
499,0,hello,0,0,1,0.7849082350730896
500,0,i would like to know if you are interested to sell it for $600,4,4,1,0.45418834686279297
501,0,600 is kind of low. It's a really good bike,4,4,1,0.38234806060791016
502,0,ok i can buy it for $650. that is the good price,4,4,1,0.3564279079437256
503,0,I recently put in touring tires,2,0,1,0.7935667037963867
504,0,what are you expecting,0,0,1,0.8397125005722046
505,0,I should keep the tires and then just sell you the frame for 650,6,6,1,0.4764999449253082
506,0,that is funny and smart of you.,0,0,1,0.3725205361843109
