Index,User,Text,Face acts
C_3cfdfad9aa444a089c7dab41dcb15a4d,0,Okay how about 85$ I loved this piece and I would really like to get it!,
C_3cfdfad9aa444a089c7dab41dcb15a4d,1,ok 85 is finr,
C_3cfdfad9aa444a089c7dab41dcb15a4d,0,Thank you so much!,
C_9252e54f302448aa8eb988a6904a021f,0,Hi there I am interested.,
C_9252e54f302448aa8eb988a6904a021f,1,Sure thing. Its a great location and a smoke free apartment. What would you like to know?,
C_9252e54f302448aa8eb988a6904a021f,0,I am wondering how much the coin laundry is per load?,
C_9252e54f302448aa8eb988a6904a021f,1,Its a dollar and 25 cents,
C_9252e54f302448aa8eb988a6904a021f,0,I am wondering if this is a furnished or unfurnished place?,
C_9252e54f302448aa8eb988a6904a021f,1,Its furnished,
C_9252e54f302448aa8eb988a6904a021f,0,That is great! I am on a budget and was hoping to pay $1100.,
C_9252e54f302448aa8eb988a6904a021f,1,That's too low for the price. Its a great located place and I can accept nothing lower than $1700,
C_9252e54f302448aa8eb988a6904a021f,0,"Alright , I suppose since it is furnished I can now afford that price.",
C_9252e54f302448aa8eb988a6904a021f,1,That's great! Thank you!,
C_89c9a2ec264347d7b181cd1ab3837a06,1,hi,
C_89c9a2ec264347d7b181cd1ab3837a06,0,"Hello, who is the manufacturer?",
C_89c9a2ec264347d7b181cd1ab3837a06,1,"hi im not sure it was a christmas gift, but it is solid wood",
C_89c9a2ec264347d7b181cd1ab3837a06,0,"It kind of looks like Ashley, but anyway, I have a pretty tight budget, would you be willing to take$900?",
C_89c9a2ec264347d7b181cd1ab3837a06,1,"im sorry im on a budget as well and 900 is entirely too low, i can do 1600",
C_89c9a2ec264347d7b181cd1ab3837a06,0,"That's too much for me, I see in the picture there are quite a few scratches, It would cost about $500 to have them fixed and restained. How About $950?",
C_89c9a2ec264347d7b181cd1ab3837a06,1,the scratches are at the bottom and i can make sure that it is gone for you 1550,
C_89c9a2ec264347d7b181cd1ab3837a06,0,What ablut that huge scratch on the desk top. It really takes away from the value. Best I can do is $1000,
C_89c9a2ec264347d7b181cd1ab3837a06,1,that is not a scratch 1400 i cannot go lower take it or leave it,
C_89c9a2ec264347d7b181cd1ab3837a06,0,"Final offer is $1100, It will never have full value because of the scratches, and refinishing.",
C_89c9a2ec264347d7b181cd1ab3837a06,1,i told you i was going to fix the scratches so final offer 1400,
C_89c9a2ec264347d7b181cd1ab3837a06,0,Sorry can't go above $1100,
C_89c9a2ec264347d7b181cd1ab3837a06,1,"and i cant go lower than 1400 this is quality and i have already taken 350 off as a favor,",
C_89c9a2ec264347d7b181cd1ab3837a06,0,I guess we can't make a deal,
C_bb5fc810168841488a91a81d0c1ce392,1,Hello what would you like to know?,
C_bb5fc810168841488a91a81d0c1ce392,0,Is this still available?,
C_bb5fc810168841488a91a81d0c1ce392,1,"Yes absolutely. Its in a great condition, done the smog test, and registered!",
C_bb5fc810168841488a91a81d0c1ce392,0,Have you smoked in it?,
C_bb5fc810168841488a91a81d0c1ce392,1,"Nope, I am a non smoker!",
C_bb5fc810168841488a91a81d0c1ce392,0,Are the tvs just dvd or blu ray too?,
C_bb5fc810168841488a91a81d0c1ce392,1,Just DVD,
C_bb5fc810168841488a91a81d0c1ce392,0,How much can it tow?,
C_bb5fc810168841488a91a81d0c1ce392,1,A great deal,
C_bb5fc810168841488a91a81d0c1ce392,0,"Would you take 2,400? It has a lot of miles on it.",
C_bb5fc810168841488a91a81d0c1ce392,1,That's too low for the price I am giving it away. I can accept $3000 because its almost a new car and in an extremely excellent condition,
C_bb5fc810168841488a91a81d0c1ce392,0,"Ok, if you will bring it to me. We have a deal",
C_bb5fc810168841488a91a81d0c1ce392,1,Yes absolutely!,
C_6acfbb77fa784bd4bbe7563b45452d14,0,How long have you been using the phone?,
C_6acfbb77fa784bd4bbe7563b45452d14,1,I've had it for about 9 months,
C_6acfbb77fa784bd4bbe7563b45452d14,0,I heard that the iphone 6 had a lot of software bugs. When is apple going to fix them?,
C_6acfbb77fa784bd4bbe7563b45452d14,1,"I don't know anything at all about that. I've never had a problem with this phone, just wanted to upgrade to a 6s",
C_6acfbb77fa784bd4bbe7563b45452d14,0,"Okay, what about the battery life?",
C_6acfbb77fa784bd4bbe7563b45452d14,1,It works just like as new. No problem waiting until the end of the day to charge it up.,
C_6acfbb77fa784bd4bbe7563b45452d14,0,Alright. I am willing to pay $125 for it to buy it now.,
C_6acfbb77fa784bd4bbe7563b45452d14,1,"I can't go that low. I was looking for $320, but I'd be willing to lower my price to $280",
C_6acfbb77fa784bd4bbe7563b45452d14,0,I am not going to go that high for an out of date phone. If you went me to pay anymore you will have to throw in something else with the deal. Apple is terrible with supporting older products.,
C_6acfbb77fa784bd4bbe7563b45452d14,1,"How about this, I'll drop the price to $200. It's worth that much and uh, I can throw in a backup charger.",
C_6acfbb77fa784bd4bbe7563b45452d14,0,I'll take it with the backup charger for $185.,
C_6acfbb77fa784bd4bbe7563b45452d14,1,I can't do it.,
C_6acfbb77fa784bd4bbe7563b45452d14,0,I am not willing to pay anymore. Take it or leave it.,
C_6acfbb77fa784bd4bbe7563b45452d14,1,You're going to miss out on a great phone for the price. I could go $190 but that's as low as I'll go.,
C_6acfbb77fa784bd4bbe7563b45452d14,0,Alright. I will take it for $190.,
C_6acfbb77fa784bd4bbe7563b45452d14,1,deal.,
C_b46c1eed52b540c6acb08482e94d9d0f,0,Hey. How long have you had this couch for?,
C_b46c1eed52b540c6acb08482e94d9d0f,1,"HI, we've had it a couple years",
C_b46c1eed52b540c6acb08482e94d9d0f,0,Okay. Did anyone smoke where the couch was?,
C_b46c1eed52b540c6acb08482e94d9d0f,1,"Oh, no, none of us are smokers and it was bought new, so that's not an issue.",
C_b46c1eed52b540c6acb08482e94d9d0f,0,Okay great.  Is there any damage to the couch? Do you have a picture?,
C_b46c1eed52b540c6acb08482e94d9d0f,1,"Sorry, ,I don't have a photo. But it has no damage, you would see when you picked it up.",
C_b46c1eed52b540c6acb08482e94d9d0f,0,Okay.  How much are you trying to sell it for?,
C_b46c1eed52b540c6acb08482e94d9d0f,1,I'm asking $40 and have come down a bit to that,
C_b46c1eed52b540c6acb08482e94d9d0f,0,40 is good to me.  I can pick it up this weekend.  Cool?,
C_b46c1eed52b540c6acb08482e94d9d0f,1,"Hey, great! It's a deal. This weekend works fine.",
C_b46c1eed52b540c6acb08482e94d9d0f,0,Awesome,
C_b46c1eed52b540c6acb08482e94d9d0f,1,"Thanks, see you then.",
C_b46c1eed52b540c6acb08482e94d9d0f,0,You too. Bye,
C_b46c1eed52b540c6acb08482e94d9d0f,1,bye,
C_76a72e4441e14ea48caecb40a1467978,1,Hi,
C_76a72e4441e14ea48caecb40a1467978,0,I like the Dodge. What are you asking?,
C_76a72e4441e14ea48caecb40a1467978,1,"10,900 still runs really well",
C_76a72e4441e14ea48caecb40a1467978,0,"For a salvage title? With 87,000 miles? What happened to it? Was it in an accident?",
C_76a72e4441e14ea48caecb40a1467978,1,No accident just has the roof dent but everything else is fine and in good condition,
C_76a72e4441e14ea48caecb40a1467978,0,"Okay. How about 7,500?",
C_76a72e4441e14ea48caecb40a1467978,1,"The value of the car is worth 12,000 and im selling only for 10,900",
C_76a72e4441e14ea48caecb40a1467978,0,"With a clean title maybe, but can't go that high for a salvage title even if running well. I can go as high as 8,500. Final offer",
C_76a72e4441e14ea48caecb40a1467978,1,"How about 10,000 and i will fix the dent for you",
C_76a72e4441e14ea48caecb40a1467978,0,"If you fix the dent, we can do 9,500. Sound good?",
C_76a72e4441e14ea48caecb40a1467978,1,Ok that will work,
C_76a72e4441e14ea48caecb40a1467978,0,Great,
C_99cb68a1ab614e759675c87c9b3735fa,1,you have good taste in cars my friend,
C_99cb68a1ab614e759675c87c9b3735fa,0,"Hi there, I am interested in making a deal on your car.",
C_99cb68a1ab614e759675c87c9b3735fa,1,"I know you are, it's so nice. I'm not really willing to negotatie on the price however",
C_99cb68a1ab614e759675c87c9b3735fa,0,Well that does not look hopeful. I was hoping to get a great deal somewhere around 16000.,
C_99cb68a1ab614e759675c87c9b3735fa,1,"WOAH, I'm insulted",
C_99cb68a1ab614e759675c87c9b3735fa,0,I am just on a tight budget.,
C_99cb68a1ab614e759675c87c9b3735fa,1,Well that's not my problem buddy. I need a real buyer not a joker like u,
C_99cb68a1ab614e759675c87c9b3735fa,0,I am a real buyer. Is there some incentive or extra you can offer if I can come up in price?,
C_99cb68a1ab614e759675c87c9b3735fa,1,"i'll take it to thecar wash and get the oil changed, but i'm firm on the price",
C_99cb68a1ab614e759675c87c9b3735fa,0,can you deliver to another city? one that is 35 miles away?,
C_99cb68a1ab614e759675c87c9b3735fa,1,that's no problem at all if you pay full price,
C_99cb68a1ab614e759675c87c9b3735fa,0,"I think the max I can manage is 23,000.",
C_99cb68a1ab614e759675c87c9b3735fa,1,"brah, that's too low. don't waste my time mang",
C_99cb68a1ab614e759675c87c9b3735fa,0,"alright, looks like we are at an impasse. Juts too high a price for me.",
C_31cd3feab8034106a4b1fd1d5ad8978f,0,Hi,
C_31cd3feab8034106a4b1fd1d5ad8978f,1,"Hello, I am almost giving this away at only 3000. Its very nice.",
C_31cd3feab8034106a4b1fd1d5ad8978f,0,Could you fit a radio on this in the front?,
C_31cd3feab8034106a4b1fd1d5ad8978f,1,You sure could. And I will throw in a raido all for 3000,
C_31cd3feab8034106a4b1fd1d5ad8978f,0,"That sounds great, how does it ride on cracks and such?",
C_31cd3feab8034106a4b1fd1d5ad8978f,1,It ride like its floating on air. Just like a brand new Caddy.,
C_31cd3feab8034106a4b1fd1d5ad8978f,0,"Ok I like that, I do not have $300 in my pocket... can you do $2,500?",
C_31cd3feab8034106a4b1fd1d5ad8978f,1,I will diliver it to you for 2750,
C_31cd3feab8034106a4b1fd1d5ad8978f,0,"sounds great, deal",
C_31cd3feab8034106a4b1fd1d5ad8978f,1,deal and enjoy !,
C_3740bb2eaa8942098210b1b77a06ddd2,0,"waddup, this looks so nice, very nice",
C_3740bb2eaa8942098210b1b77a06ddd2,1,"It is thanks, any questions?",
C_3740bb2eaa8942098210b1b77a06ddd2,0,"yeah man, can I throw parties here like loud ones? or the neighbors crazy",
C_3740bb2eaa8942098210b1b77a06ddd2,1,Well we abide by normal rules and courtesy. Like no loud music after 11pm.,
C_3740bb2eaa8942098210b1b77a06ddd2,0,"well I throw some bangers, I hope they don't mind, cuz it's loud late if u come to my parties",
C_3740bb2eaa8942098210b1b77a06ddd2,1,so are you interested? It is $2250.,
C_3740bb2eaa8942098210b1b77a06ddd2,0,ill give you 1900,
C_3740bb2eaa8942098210b1b77a06ddd2,1,"I think meeting somewhere in the middle may work. Let's meet at 2100, does that work?",
C_3740bb2eaa8942098210b1b77a06ddd2,0,"just a little lower and you got me, how 2020",
C_3740bb2eaa8942098210b1b77a06ddd2,1,2050,
C_3740bb2eaa8942098210b1b77a06ddd2,0,good deal,
C_7afcdecfd29343739cfc487193d32732,0,"yooo, waddup. this looks overpriced especially considering those stains on it",
C_7afcdecfd29343739cfc487193d32732,1,"I paid well over $2000, originally . SO I think you are wrong that it is not a good deal.",
C_7afcdecfd29343739cfc487193d32732,0,I can see clear in the picture there's some weird stains on that mattress. like whta all did you do on it ?,
C_7afcdecfd29343739cfc487193d32732,1,That is the design of the mattress.,
C_7afcdecfd29343739cfc487193d32732,0,"that's hard to believe, but I'm willing to work with you anyway cuz my boy cleans matressp rofessionally,and I 'm gonna have to clean this one hard I can tell. I'll give you 105",
C_7afcdecfd29343739cfc487193d32732,1,"It really is only normal wear... I think your offer is low. If you can come up closer to the $225, that is much better. Don't forget it is not only the mattress you are getting for that.",
C_7afcdecfd29343739cfc487193d32732,0,"i can come up a little bit but not much, you see my child is sick AF and I got her medical bills to keep her alive. I'll give you 110",
C_7afcdecfd29343739cfc487193d32732,1,"I am sorry to hear about yoru situation, but I am sellign myself to move back to take care of my own sick family memeber.",
C_7afcdecfd29343739cfc487193d32732,0,well I'm so sorry about your situation i guess I can go to 150,
C_7afcdecfd29343739cfc487193d32732,1,"alright, deal",
C_567c3a6af81f4e9984c3746e6a28c5aa,0,I am interested in the Benz. How much for it?,
C_567c3a6af81f4e9984c3746e6a28c5aa,1,I am asking $26800.,
C_567c3a6af81f4e9984c3746e6a28c5aa,0,How many miles on it?,
C_567c3a6af81f4e9984c3746e6a28c5aa,1,"Only 16,473.",
C_567c3a6af81f4e9984c3746e6a28c5aa,0,Has it had any major repairs?,
C_567c3a6af81f4e9984c3746e6a28c5aa,1,"No, it has been accident free and in great condition.",
C_567c3a6af81f4e9984c3746e6a28c5aa,0,Why are you selling it?,
C_567c3a6af81f4e9984c3746e6a28c5aa,1,"starting to expand our family, time for an suv and baby seat.",
C_567c3a6af81f4e9984c3746e6a28c5aa,0,I can give you 17000. That will buy a lot of diapers.,
C_567c3a6af81f4e9984c3746e6a28c5aa,1,I need the SUV. That is just way too low for me. Sorry you need to come way up.,
C_567c3a6af81f4e9984c3746e6a28c5aa,0,"I can do 20,000 if you throw in a 3 year warranty to cover any repairs that might naturally arise",
C_567c3a6af81f4e9984c3746e6a28c5aa,1,"There is a warranty in place, so that is not a problem. But I need a minimum of 25000",
C_567c3a6af81f4e9984c3746e6a28c5aa,0,How long is the warranty?,
C_567c3a6af81f4e9984c3746e6a28c5aa,1,Ten more years.,
C_567c3a6af81f4e9984c3746e6a28c5aa,0,22500 and you got a deal,
C_567c3a6af81f4e9984c3746e6a28c5aa,1,"nO SORRY i am firm on the 25,000 being my lowest offer.",
C_567c3a6af81f4e9984c3746e6a28c5aa,0,Can't do it.,
C_a56edf9adaad429880b429218134ae68,0,"Hi there, I am interested.But I would like to know some details.",
C_a56edf9adaad429880b429218134ae68,1,What would you like to know?,
C_a56edf9adaad429880b429218134ae68,0,how old is this watch?,
C_a56edf9adaad429880b429218134ae68,1,6 months,
C_a56edf9adaad429880b429218134ae68,0,why are you selling it after only 6 months?,
C_a56edf9adaad429880b429218134ae68,1,I need the money badly. I owe my bookie some money. If I don't pay he will hurt my family,
C_a56edf9adaad429880b429218134ae68,0,"That is awful. Very dangerous to get involved with that world, be careful. I am only able to afford 114, does that work?",
C_a56edf9adaad429880b429218134ae68,1,This is a top of the line product. I cannot let it go for anything less than 140,
C_a56edf9adaad429880b429218134ae68,0,$130 is the most I have...,
C_a56edf9adaad429880b429218134ae68,1,135. That is a steal!,
C_59f47bbeba66429887509c35bb76def9,1,Hello!,
C_59f47bbeba66429887509c35bb76def9,0,Hi,
C_59f47bbeba66429887509c35bb76def9,1,Are you interested in the product?,
C_59f47bbeba66429887509c35bb76def9,0,Yes I am. How much do you want for it?,
C_59f47bbeba66429887509c35bb76def9,1,I am selling it for $120,
C_59f47bbeba66429887509c35bb76def9,0,Would you agree to sell for 105?,
C_59f47bbeba66429887509c35bb76def9,1,I can accept $110 because its in a very good condition,
C_59f47bbeba66429887509c35bb76def9,0,If this is the lowest you can go I'll have to agree,
C_59f47bbeba66429887509c35bb76def9,1,Yes and I can deliver it to you as well as an upgrade :),
C_59f47bbeba66429887509c35bb76def9,0,Ok,
C_bbd4de0076cb4d7bb4cc8f4bb9afbf98,0,I'm interested in your hutch.  Will you take $200?,
C_bbd4de0076cb4d7bb4cc8f4bb9afbf98,1,"no, that's way too low, brand new it would be 2000 and yeah, it's not brand new but still",
C_bbd4de0076cb4d7bb4cc8f4bb9afbf98,0,"$2000 from Costco?  You need to stay out of that place, you got robbed.  I'm willing to go up to $225 because my mom needs a new desk soon.",
C_bbd4de0076cb4d7bb4cc8f4bb9afbf98,1,"it's been very well taken care of, you wouldn't even know it was used how about 600 and I'll even help you move it to your vehicle",
